,date,Temperature,GHI,Wind Speed,season,precip_accum_one_hour_set_1
2326,2021-04-07 22:00:00+00:00,16.900000000000002,655,4.7,spring,0.0
2327,2021-04-07 23:00:00+00:00,16.1,468,4.4,spring,0.0
2328,2021-04-08 00:00:00+00:00,14.1,256,3.2,spring,0.0
2329,2021-04-08 01:00:00+00:00,9.3,59,1.7000000000000002,spring,0.0
2330,2021-04-08 02:00:00+00:00,7.2,0,1.7000000000000002,spring,0.0
2331,2021-04-08 03:00:00+00:00,6.1000000000000005,0,1.9,spring,0.0
2332,2021-04-08 04:00:00+00:00,5.0,0,1.9,spring,0.0
2333,2021-04-08 05:00:00+00:00,4.2,0,1.9,spring,0.0
2334,2021-04-08 06:00:00+00:00,3.5,0,2.0,spring,0.0
2335,2021-04-08 07:00:00+00:00,3.0,0,2.1,spring,0.0
2336,2021-04-08 08:00:00+00:00,2.4000000000000004,0,2.1,spring,0.0
2337,2021-04-08 09:00:00+00:00,2.0,0,2.1,spring,0.0
2338,2021-04-08 10:00:00+00:00,1.6,0,2.1,spring,0.0
2339,2021-04-08 11:00:00+00:00,1.4,0,2.1,spring,0.0
2340,2021-04-08 12:00:00+00:00,1.4,0,2.2,spring,0.0
2341,2021-04-08 13:00:00+00:00,5.2,35,2.9000000000000004,spring,0.0
2342,2021-04-08 14:00:00+00:00,10.2,255,4.1000000000000005,spring,0.0
2343,2021-04-08 15:00:00+00:00,14.0,474,5.0,spring,0.0
2344,2021-04-08 16:00:00+00:00,16.1,669,4.9,spring,0.0
2345,2021-04-08 17:00:00+00:00,17.6,817,4.4,spring,0.0
2346,2021-04-08 18:00:00+00:00,18.9,912,3.9,spring,0.0
2347,2021-04-08 19:00:00+00:00,19.9,947,3.4000000000000004,spring,0.0
2348,2021-04-08 20:00:00+00:00,20.6,917,3.1,spring,0.0
2349,2021-04-08 21:00:00+00:00,20.8,818,3.2,spring,0.0
2350,2021-04-08 22:00:00+00:00,20.5,346,3.6,spring,0.0
2351,2021-04-08 23:00:00+00:00,19.5,413,3.8,spring,0.0
2352,2021-04-09 00:00:00+00:00,16.7,264,2.6,spring,0.0
2353,2021-04-09 01:00:00+00:00,12.1,64,1.6,spring,0.0
2354,2021-04-09 02:00:00+00:00,10.0,0,1.5,spring,0.0
2355,2021-04-09 03:00:00+00:00,8.6,0,1.5,spring,0.0
2356,2021-04-09 04:00:00+00:00,7.300000000000001,0,1.7000000000000002,spring,0.0
2357,2021-04-09 05:00:00+00:00,6.300000000000001,0,2.1,spring,0.0
2358,2021-04-09 06:00:00+00:00,5.9,0,2.5,spring,0.0
2359,2021-04-09 07:00:00+00:00,5.7,0,2.5,spring,0.0
2360,2021-04-09 08:00:00+00:00,4.7,0,2.1,spring,0.0
2361,2021-04-09 09:00:00+00:00,3.5,0,2.0,spring,0.0
2362,2021-04-09 10:00:00+00:00,2.4000000000000004,0,2.1,spring,0.0
2363,2021-04-09 11:00:00+00:00,1.1,0,2.1,spring,0.0
2364,2021-04-09 12:00:00+00:00,-0.2,0,2.2,spring,0.0
2365,2021-04-09 13:00:00+00:00,1.0,58,3.7,spring,0.0
2366,2021-04-09 14:00:00+00:00,2.7,76,5.5,spring,0.0
2367,2021-04-09 15:00:00+00:00,4.1000000000000005,477,6.2,spring,0.0
2368,2021-04-09 16:00:00+00:00,5.4,672,6.1000000000000005,spring,0.0
2369,2021-04-09 17:00:00+00:00,7.0,663,5.6000000000000005,spring,0.0
2370,2021-04-09 18:00:00+00:00,8.8,925,5.2,spring,0.0
2371,2021-04-09 19:00:00+00:00,10.2,960,4.9,spring,0.0
2372,2021-04-09 20:00:00+00:00,11.3,929,4.6000000000000005,spring,0.0
2373,2021-04-09 21:00:00+00:00,11.7,830,4.3,spring,0.0
2374,2021-04-09 22:00:00+00:00,11.6,680,4.1000000000000005,spring,0.0
2375,2021-04-09 23:00:00+00:00,10.8,489,3.7,spring,0.0
2376,2021-04-10 00:00:00+00:00,9.1,273,2.9000000000000004,spring,0.0
2377,2021-04-10 01:00:00+00:00,4.9,68,1.4,spring,0.0
2378,2021-04-10 02:00:00+00:00,3.0,0,0.9,spring,0.0
2379,2021-04-10 03:00:00+00:00,1.8,0,0.3,spring,0.0
2380,2021-04-10 04:00:00+00:00,1.0,0,0.2,spring,0.0
2381,2021-04-10 05:00:00+00:00,0.4,0,0.6000000000000001,spring,0.0
2382,2021-04-10 06:00:00+00:00,-0.3,0,0.9,spring,0.0
2383,2021-04-10 07:00:00+00:00,-1.0,0,1.2000000000000002,spring,0.0
2384,2021-04-10 08:00:00+00:00,-1.5,0,1.3,spring,0.0
2385,2021-04-10 09:00:00+00:00,-1.6,0,1.5,spring,0.0
2386,2021-04-10 10:00:00+00:00,-1.4,0,1.8,spring,0.0
2387,2021-04-10 11:00:00+00:00,-1.5,0,2.0,spring,0.0
2388,2021-04-10 12:00:00+00:00,-1.4,0,2.2,spring,0.0
2389,2021-04-10 13:00:00+00:00,2.2,61,3.2,spring,0.0
2390,2021-04-10 14:00:00+00:00,6.7,265,3.6,spring,0.0
2391,2021-04-10 15:00:00+00:00,11.0,487,3.9,spring,0.0
2392,2021-04-10 16:00:00+00:00,13.8,683,3.7,spring,0.0
2393,2021-04-10 17:00:00+00:00,15.9,837,3.3000000000000003,spring,0.0
2394,2021-04-10 18:00:00+00:00,17.6,935,2.8000000000000003,spring,0.0
2395,2021-04-10 19:00:00+00:00,18.9,970,2.6,spring,0.0
2396,2021-04-10 20:00:00+00:00,19.8,938,2.5,spring,0.0
2397,2021-04-10 21:00:00+00:00,20.1,836,2.9000000000000004,spring,0.0
2398,2021-04-10 22:00:00+00:00,19.8,686,3.2,spring,0.0
2399,2021-04-10 23:00:00+00:00,18.9,494,3.3000000000000003,spring,0.0
2400,2021-04-11 00:00:00+00:00,16.3,275,2.1,spring,0.0
2401,2021-04-11 01:00:00+00:00,11.7,46,1.3,spring,0.0
2402,2021-04-11 02:00:00+00:00,10.2,0,1.3,spring,0.0
2403,2021-04-11 03:00:00+00:00,9.0,0,1.6,spring,0.0
2404,2021-04-11 04:00:00+00:00,7.1000000000000005,0,1.9,spring,0.0
2405,2021-04-11 05:00:00+00:00,5.800000000000001,0,2.3000000000000003,spring,0.0
2406,2021-04-11 06:00:00+00:00,5.4,0,2.7,spring,0.0
2407,2021-04-11 07:00:00+00:00,4.9,0,2.7,spring,0.0
2408,2021-04-11 08:00:00+00:00,4.1000000000000005,0,2.2,spring,0.0
2409,2021-04-11 09:00:00+00:00,3.2,0,2.0,spring,0.0
2410,2021-04-11 10:00:00+00:00,2.6,0,2.0,spring,0.0
2411,2021-04-11 11:00:00+00:00,1.9,0,2.0,spring,0.0
2412,2021-04-11 12:00:00+00:00,1.4,0,1.9,spring,0.0
2413,2021-04-11 13:00:00+00:00,4.5,65,1.9,spring,0.0
2414,2021-04-11 14:00:00+00:00,7.6,267,1.5,spring,0.0
2415,2021-04-11 15:00:00+00:00,9.6,479,3.3000000000000003,spring,0.0
2416,2021-04-11 16:00:00+00:00,10.8,547,4.0,spring,0.0
2417,2021-04-11 17:00:00+00:00,12.1,818,4.0,spring,0.0
2418,2021-04-11 18:00:00+00:00,13.4,920,4.0,spring,0.0
2419,2021-04-11 19:00:00+00:00,14.4,952,4.1000000000000005,spring,0.0
2420,2021-04-11 20:00:00+00:00,14.8,916,4.4,spring,0.0
2421,2021-04-11 21:00:00+00:00,14.5,819,4.800000000000001,spring,0.0
2422,2021-04-11 22:00:00+00:00,13.5,671,5.1000000000000005,spring,0.0
2423,2021-04-11 23:00:00+00:00,12.0,481,5.300000000000001,spring,0.0
2424,2021-04-12 00:00:00+00:00,9.8,154,5.2,spring,0.0
2425,2021-04-12 01:00:00+00:00,6.800000000000001,38,4.3,spring,0.0
2426,2021-04-12 02:00:00+00:00,4.6000000000000005,0,3.3000000000000003,spring,0.0
2427,2021-04-12 03:00:00+00:00,2.8000000000000003,0,2.2,spring,0.0
2428,2021-04-12 04:00:00+00:00,1.3,0,1.6,spring,0.0
2429,2021-04-12 05:00:00+00:00,0.0,0,1.5,spring,0.0
2430,2021-04-12 06:00:00+00:00,-1.2000000000000002,0,1.4,spring,0.0
2431,2021-04-12 07:00:00+00:00,-2.3000000000000003,0,1.1,spring,0.0
2432,2021-04-12 08:00:00+00:00,-3.1,0,1.1,spring,0.0
2433,2021-04-12 09:00:00+00:00,-3.6,0,1.1,spring,0.0
2434,2021-04-12 10:00:00+00:00,-4.0,0,1.3,spring,0.0
2435,2021-04-12 11:00:00+00:00,-4.3,0,1.4,spring,0.0
2436,2021-04-12 12:00:00+00:00,-4.3,0,1.6,spring,0.0
2437,2021-04-12 13:00:00+00:00,-2.0,71,3.0,spring,0.0
2438,2021-04-12 14:00:00+00:00,1.1,276,3.2,spring,0.0
2439,2021-04-12 15:00:00+00:00,3.8,360,2.8000000000000003,spring,0.0
2440,2021-04-12 16:00:00+00:00,6.1000000000000005,230,3.0,spring,0.0
2441,2021-04-12 17:00:00+00:00,8.1,450,3.6,spring,0.0
2442,2021-04-12 18:00:00+00:00,9.6,481,4.0,spring,0.0
2443,2021-04-12 19:00:00+00:00,10.7,687,4.5,spring,0.0
2444,2021-04-12 20:00:00+00:00,11.1,712,5.0,spring,0.0
2445,2021-04-12 21:00:00+00:00,10.9,609,5.300000000000001,spring,0.0
2446,2021-04-12 22:00:00+00:00,10.0,404,5.6000000000000005,spring,0.0
2447,2021-04-12 23:00:00+00:00,8.3,255,5.6000000000000005,spring,0.0
2448,2021-04-13 00:00:00+00:00,6.1000000000000005,78,5.1000000000000005,spring,0.0
2449,2021-04-13 01:00:00+00:00,3.1,22,3.6,spring,0.0
2450,2021-04-13 02:00:00+00:00,1.1,0,2.8000000000000003,spring,0.0
2451,2021-04-13 03:00:00+00:00,-0.3,0,1.9,spring,0.0
2452,2021-04-13 04:00:00+00:00,-1.4,0,1.2000000000000002,spring,0.0
2453,2021-04-13 05:00:00+00:00,-1.9,0,0.9,spring,0.0
2454,2021-04-13 06:00:00+00:00,-2.3000000000000003,0,0.7000000000000001,spring,0.0
2455,2021-04-13 07:00:00+00:00,-2.0,0,0.7000000000000001,spring,0.0
2456,2021-04-13 08:00:00+00:00,-1.3,0,1.0,spring,0.0
2457,2021-04-13 09:00:00+00:00,-1.3,0,1.3,spring,0.0
2458,2021-04-13 10:00:00+00:00,-1.6,0,1.7000000000000002,spring,0.0
2459,2021-04-13 11:00:00+00:00,-2.0,0,2.1,spring,0.0
2460,2021-04-13 12:00:00+00:00,-2.4000000000000004,0,2.3000000000000003,spring,0.0
2461,2021-04-13 13:00:00+00:00,-1.9,20,2.8000000000000003,spring,0.0
2462,2021-04-13 14:00:00+00:00,-0.6000000000000001,75,3.3000000000000003,spring,0.0
2463,2021-04-13 15:00:00+00:00,1.4,229,3.7,spring,0.0
2464,2021-04-13 16:00:00+00:00,3.7,470,4.0,spring,0.0
2465,2021-04-13 17:00:00+00:00,5.9,804,4.3,spring,0.0
2466,2021-04-13 18:00:00+00:00,8.1,907,4.4,spring,0.0
2467,2021-04-13 19:00:00+00:00,10.0,426,4.3,spring,0.0
2468,2021-04-13 20:00:00+00:00,11.2,591,4.2,spring,0.0
2469,2021-04-13 21:00:00+00:00,11.3,688,3.8,spring,0.0
2470,2021-04-13 22:00:00+00:00,10.3,660,3.6,spring,0.0
2471,2021-04-13 23:00:00+00:00,8.6,409,3.6,spring,0.0
2472,2021-04-14 00:00:00+00:00,6.7,241,3.5,spring,0.0
2473,2021-04-14 01:00:00+00:00,4.5,35,3.2,spring,0.0
2474,2021-04-14 02:00:00+00:00,2.8000000000000003,0,3.1,spring,0.0
2475,2021-04-14 03:00:00+00:00,1.6,0,2.7,spring,0.0
2476,2021-04-14 04:00:00+00:00,0.7000000000000001,0,2.2,spring,0.0
2477,2021-04-14 05:00:00+00:00,-0.1,0,1.9,spring,0.0
2478,2021-04-14 06:00:00+00:00,-0.9,0,1.5,spring,0.0
2479,2021-04-14 07:00:00+00:00,-1.6,0,0.9,spring,0.0
2480,2021-04-14 08:00:00+00:00,-2.1,0,0.7000000000000001,spring,0.0
2481,2021-04-14 09:00:00+00:00,-2.7,0,0.9,spring,0.0
2482,2021-04-14 10:00:00+00:00,-3.1,0,1.1,spring,0.0
2483,2021-04-14 11:00:00+00:00,-3.4000000000000004,0,1.2000000000000002,spring,0.0
2484,2021-04-14 12:00:00+00:00,-3.4000000000000004,0,1.2000000000000002,spring,0.0
2485,2021-04-14 13:00:00+00:00,-1.2000000000000002,71,2.2,spring,0.0
2486,2021-04-14 14:00:00+00:00,1.8,63,3.2,spring,0.0
2487,2021-04-14 15:00:00+00:00,4.3,108,3.6,spring,0.0
2488,2021-04-14 16:00:00+00:00,6.4,168,3.6,spring,0.0
2489,2021-04-14 17:00:00+00:00,8.4,472,3.7,spring,0.0
2490,2021-04-14 18:00:00+00:00,10.0,760,3.9,spring,0.0
2491,2021-04-14 19:00:00+00:00,11.0,942,4.2,spring,0.0
2492,2021-04-14 20:00:00+00:00,11.6,908,4.4,spring,0.0
2493,2021-04-14 21:00:00+00:00,11.7,815,4.5,spring,0.0
2494,2021-04-14 22:00:00+00:00,11.4,314,4.5,spring,0.0
2495,2021-04-14 23:00:00+00:00,10.4,300,4.5,spring,0.0
2496,2021-04-15 00:00:00+00:00,8.6,41,4.1000000000000005,spring,0.0
2497,2021-04-15 01:00:00+00:00,6.5,23,3.3000000000000003,spring,0.0
2498,2021-04-15 02:00:00+00:00,5.2,0,3.3000000000000003,spring,0.0
2499,2021-04-15 03:00:00+00:00,4.1000000000000005,0,3.1,spring,0.0
2500,2021-04-15 04:00:00+00:00,3.2,0,2.7,spring,0.0
2501,2021-04-15 05:00:00+00:00,2.6,0,2.4000000000000004,spring,0.0
2502,2021-04-15 06:00:00+00:00,2.1,0,2.1,spring,0.0
2503,2021-04-15 07:00:00+00:00,1.7000000000000002,0,1.6,spring,0.0
2504,2021-04-15 08:00:00+00:00,1.3,0,1.5,spring,0.0
2505,2021-04-15 09:00:00+00:00,1.1,0,1.8,spring,0.0
2506,2021-04-15 10:00:00+00:00,0.9,0,2.1,spring,0.0
2507,2021-04-15 11:00:00+00:00,0.7000000000000001,0,2.4000000000000004,spring,0.0
2508,2021-04-15 12:00:00+00:00,0.5,0,2.6,spring,0.0
2509,2021-04-15 13:00:00+00:00,1.6,21,3.9,spring,0.0
2510,2021-04-15 14:00:00+00:00,3.7,155,5.1000000000000005,spring,0.0
2511,2021-04-15 15:00:00+00:00,6.1000000000000005,114,5.4,spring,0.0
2512,2021-04-15 16:00:00+00:00,8.4,159,5.5,spring,0.0
2513,2021-04-15 17:00:00+00:00,10.4,176,5.6000000000000005,spring,0.0
2514,2021-04-15 18:00:00+00:00,11.9,221,5.9,spring,0.0
2515,2021-04-15 19:00:00+00:00,12.4,264,6.0,spring,0.0
2516,2021-04-15 20:00:00+00:00,11.8,457,5.9,spring,0.0
2517,2021-04-15 21:00:00+00:00,9.6,266,5.300000000000001,spring,0.2404
2518,2021-04-15 22:00:00+00:00,7.2,177,4.9,spring,0.2895333333333333
2519,2021-04-15 23:00:00+00:00,4.800000000000001,97,4.5,spring,1.04775
2520,2021-04-16 00:00:00+00:00,2.9000000000000004,66,4.1000000000000005,spring,0.6643076923076923
2521,2021-04-16 01:00:00+00:00,1.3,31,4.0,spring,0.31261538461538463
2522,2021-04-16 02:00:00+00:00,0.0,0,4.3,spring,1.3676923076923078
2523,2021-04-16 03:00:00+00:00,-1.0,0,4.3,spring,0.6643076923076923
2524,2021-04-16 04:00:00+00:00,-1.8,0,3.8,spring,0.6252307692307693
2525,2021-04-16 05:00:00+00:00,-2.3000000000000003,0,3.2,spring,0.39076923076923076
2526,2021-04-16 06:00:00+00:00,-2.8000000000000003,0,2.5,spring,0.31261538461538463
2527,2021-04-16 07:00:00+00:00,-3.1,0,2.2,spring,0.03907692307692308
2528,2021-04-16 08:00:00+00:00,-3.3000000000000003,0,2.0,spring,0.0019230769230769232
2529,2021-04-16 09:00:00+00:00,-3.5,0,2.1,spring,0.33215384615384613
2530,2021-04-16 10:00:00+00:00,-3.8,0,2.2,spring,0.0019230769230769232
2531,2021-04-16 11:00:00+00:00,-3.9,0,2.3000000000000003,spring,0.21492307692307694
2532,2021-04-16 12:00:00+00:00,-4.1000000000000005,0,2.4000000000000004,spring,0.00625
2533,2021-04-16 13:00:00+00:00,-3.5,29,2.8000000000000003,spring,0.0019230769230769232
2534,2021-04-16 14:00:00+00:00,-2.4000000000000004,130,3.5,spring,0.17584615384615385
2535,2021-04-16 15:00:00+00:00,-1.2000000000000002,185,3.8,spring,0.0035714285714285718
2536,2021-04-16 16:00:00+00:00,0.0,274,3.7,spring,0.0019230769230769232
2537,2021-04-16 17:00:00+00:00,1.1,394,3.6,spring,0.0035714285714285718
2538,2021-04-16 18:00:00+00:00,1.9,539,3.5,spring,0.0
2539,2021-04-16 19:00:00+00:00,2.5,547,3.6,spring,0.0
2540,2021-04-16 20:00:00+00:00,3.0,424,3.7,spring,0.0
2541,2021-04-16 21:00:00+00:00,3.2,457,3.6,spring,0.0
2542,2021-04-16 22:00:00+00:00,2.9000000000000004,373,3.7,spring,0.0
2543,2021-04-16 23:00:00+00:00,2.3000000000000003,211,3.6,spring,0.0
2544,2021-04-17 00:00:00+00:00,1.1,102,3.2,spring,0.0
2545,2021-04-17 01:00:00+00:00,-1.3,35,2.1,spring,0.0
2546,2021-04-17 02:00:00+00:00,-2.8000000000000003,0,1.4,spring,0.003125
2547,2021-04-17 03:00:00+00:00,-3.2,0,1.1,spring,0.0019230769230769232
2548,2021-04-17 04:00:00+00:00,-3.1,0,0.9,spring,0.0
2549,2021-04-17 05:00:00+00:00,-3.0,0,0.8,spring,0.0016666666666666668
2550,2021-04-17 06:00:00+00:00,-3.0,0,0.8,spring,0.0035714285714285718
2551,2021-04-17 07:00:00+00:00,-3.0,0,0.8,spring,0.0035714285714285718
2552,2021-04-17 08:00:00+00:00,-3.1,0,0.9,spring,0.0
2553,2021-04-17 09:00:00+00:00,-3.4000000000000004,0,1.1,spring,0.0
2554,2021-04-17 10:00:00+00:00,-3.6,0,1.2000000000000002,spring,0.0
2555,2021-04-17 11:00:00+00:00,-3.8,0,1.4,spring,0.0
2556,2021-04-17 12:00:00+00:00,-3.9,0,1.6,spring,0.0
2557,2021-04-17 13:00:00+00:00,-2.2,50,2.2,spring,0.0
2558,2021-04-17 14:00:00+00:00,-0.3,157,3.1,spring,0.0019230769230769232
2559,2021-04-17 15:00:00+00:00,0.8,289,3.4000000000000004,spring,0.0019230769230769232
2560,2021-04-17 16:00:00+00:00,1.8,252,3.6,spring,0.0019230769230769232
2561,2021-04-17 17:00:00+00:00,2.7,666,3.6,spring,0.0019230769230769232
2562,2021-04-17 18:00:00+00:00,3.5,883,3.5,spring,0.0019230769230769232
2563,2021-04-17 19:00:00+00:00,4.2,712,3.5,spring,0.0
2564,2021-04-17 20:00:00+00:00,4.800000000000001,941,3.3000000000000003,spring,0.0
2565,2021-04-17 21:00:00+00:00,5.4,837,3.3000000000000003,spring,0.0
2566,2021-04-17 22:00:00+00:00,5.7,643,3.4000000000000004,spring,0.0
2567,2021-04-17 23:00:00+00:00,5.5,442,3.3000000000000003,spring,0.0
2568,2021-04-18 00:00:00+00:00,4.5,224,2.6,spring,0.0
2569,2021-04-18 01:00:00+00:00,1.0,58,1.2000000000000002,spring,0.0
2570,2021-04-18 02:00:00+00:00,-0.1,0,1.0,spring,0.0
2571,2021-04-18 03:00:00+00:00,-0.4,0,1.0,spring,0.0
2572,2021-04-18 04:00:00+00:00,-1.8,0,1.2000000000000002,spring,0.0
2573,2021-04-18 05:00:00+00:00,-2.9000000000000004,0,1.5,spring,0.0
2574,2021-04-18 06:00:00+00:00,-3.3000000000000003,0,1.7000000000000002,spring,0.0
2575,2021-04-18 07:00:00+00:00,-3.4000000000000004,0,1.8,spring,0.0
2576,2021-04-18 08:00:00+00:00,-3.4000000000000004,0,2.0,spring,0.0
2577,2021-04-18 09:00:00+00:00,-3.3000000000000003,0,2.2,spring,0.0
2578,2021-04-18 10:00:00+00:00,-3.2,0,2.6,spring,0.0
2579,2021-04-18 11:00:00+00:00,-3.0,0,2.8000000000000003,spring,0.0
2580,2021-04-18 12:00:00+00:00,-2.6,0,3.0,spring,0.0
2581,2021-04-18 13:00:00+00:00,1.1,97,4.0,spring,0.0
2582,2021-04-18 14:00:00+00:00,5.0,307,3.8,spring,0.0
2583,2021-04-18 15:00:00+00:00,7.6,520,4.2,spring,0.0
2584,2021-04-18 16:00:00+00:00,9.1,712,4.4,spring,0.0
2585,2021-04-18 17:00:00+00:00,10.4,861,4.5,spring,0.0
2586,2021-04-18 18:00:00+00:00,11.5,890,4.5,spring,0.0
2587,2021-04-18 19:00:00+00:00,12.3,960,4.4,spring,0.0
2588,2021-04-18 20:00:00+00:00,12.8,721,4.2,spring,0.0
2589,2021-04-18 21:00:00+00:00,12.9,734,3.8,spring,0.0
2590,2021-04-18 22:00:00+00:00,12.7,553,3.2,spring,0.0
2591,2021-04-18 23:00:00+00:00,12.2,517,2.6,spring,0.0
2592,2021-04-19 00:00:00+00:00,10.9,298,1.3,spring,0.0
2593,2021-04-19 01:00:00+00:00,8.8,60,0.4,spring,0.0
2594,2021-04-19 02:00:00+00:00,7.4,0,0.8,spring,0.0
2595,2021-04-19 03:00:00+00:00,5.0,0,1.2000000000000002,spring,0.0
2596,2021-04-19 04:00:00+00:00,3.2,0,1.5,spring,0.0
2597,2021-04-19 05:00:00+00:00,2.4000000000000004,0,1.9,spring,0.0
2598,2021-04-19 06:00:00+00:00,2.1,0,2.4000000000000004,spring,0.0
2599,2021-04-19 07:00:00+00:00,2.0,0,3.0,spring,0.0
2600,2021-04-19 08:00:00+00:00,1.8,0,3.6,spring,0.0
2601,2021-04-19 09:00:00+00:00,1.3,0,3.8,spring,0.0
2602,2021-04-19 10:00:00+00:00,0.8,0,4.3,spring,0.0
2603,2021-04-19 11:00:00+00:00,0.3,0,4.3,spring,0.0
2604,2021-04-19 12:00:00+00:00,-0.1,0,3.8,spring,0.0
2605,2021-04-19 13:00:00+00:00,1.8,63,3.3000000000000003,spring,0.0
2606,2021-04-19 14:00:00+00:00,4.1000000000000005,67,2.7,spring,0.0
2607,2021-04-19 15:00:00+00:00,5.6000000000000005,29,3.2,spring,0.008823529411764707
2608,2021-04-19 16:00:00+00:00,6.800000000000001,75,2.6,spring,0.0035714285714285718
2609,2021-04-19 17:00:00+00:00,8.4,92,2.2,spring,0.0
2610,2021-04-19 18:00:00+00:00,9.7,127,2.2,spring,0.0033333333333333335
2611,2021-04-19 19:00:00+00:00,10.4,98,2.3000000000000003,spring,0.0035714285714285718
2612,2021-04-19 20:00:00+00:00,10.3,94,2.7,spring,0.0035714285714285718
2613,2021-04-19 21:00:00+00:00,9.3,193,3.5,spring,0.005000000000000001
2614,2021-04-19 22:00:00+00:00,7.300000000000001,105,4.4,spring,0.2032
2615,2021-04-19 23:00:00+00:00,4.5,101,5.1000000000000005,spring,0.08966666666666666
2616,2021-04-20 00:00:00+00:00,0.9,145,5.800000000000001,spring,0.4778125
2617,2021-04-20 01:00:00+00:00,-2.4000000000000004,21,6.300000000000001,spring,0.37123076923076925
2618,2021-04-20 02:00:00+00:00,-4.7,0,6.2,spring,0.5976470588235294
2619,2021-04-20 03:00:00+00:00,-5.7,0,5.1000000000000005,spring,0.34471428571428575
2620,2021-04-20 04:00:00+00:00,-6.2,0,4.0,spring,0.11425
2621,2021-04-20 05:00:00+00:00,-6.5,0,3.3000000000000003,spring,0.11723076923076924
2622,2021-04-20 06:00:00+00:00,-6.7,0,3.0,spring,0.18321428571428572
2623,2021-04-20 07:00:00+00:00,-7.0,0,2.8000000000000003,spring,0.22013333333333335
2624,2021-04-20 08:00:00+00:00,-7.2,0,2.7,spring,0.0035714285714285718
2625,2021-04-20 09:00:00+00:00,-7.6,0,2.4000000000000004,spring,0.0019230769230769232
2626,2021-04-20 10:00:00+00:00,-7.9,0,2.0,spring,0.0
2627,2021-04-20 11:00:00+00:00,-8.0,0,1.7000000000000002,spring,0.0
2628,2021-04-20 12:00:00+00:00,-8.0,0,1.2000000000000002,spring,0.0
2629,2021-04-20 13:00:00+00:00,-6.2,109,1.3,spring,0.0
2630,2021-04-20 14:00:00+00:00,-3.4000000000000004,331,1.9,spring,0.0
2631,2021-04-20 15:00:00+00:00,-1.7000000000000002,557,1.9,spring,0.0
2632,2021-04-20 16:00:00+00:00,-0.3,756,1.6,spring,0.0
2633,2021-04-20 17:00:00+00:00,1.1,911,1.6,spring,0.0
2634,2021-04-20 18:00:00+00:00,2.7,1009,1.8,spring,0.0
2635,2021-04-20 19:00:00+00:00,4.0,1041,2.3000000000000003,spring,0.0
2636,2021-04-20 20:00:00+00:00,4.9,1006,2.9000000000000004,spring,0.0
2637,2021-04-20 21:00:00+00:00,5.300000000000001,898,3.5,spring,0.0
2638,2021-04-20 22:00:00+00:00,4.9,743,3.8,spring,0.0
2639,2021-04-20 23:00:00+00:00,3.8,544,4.0,spring,0.0
2640,2021-04-21 00:00:00+00:00,1.9,312,3.8,spring,0.0
2641,2021-04-21 01:00:00+00:00,-1.8,99,2.5,spring,0.0
2642,2021-04-21 02:00:00+00:00,-4.3,0,1.6,spring,0.0
2643,2021-04-21 03:00:00+00:00,-5.0,0,1.0,spring,0.0
2644,2021-04-21 04:00:00+00:00,-5.0,0,0.9,spring,0.0
2645,2021-04-21 05:00:00+00:00,-5.1000000000000005,0,0.7000000000000001,spring,0.0
2646,2021-04-21 06:00:00+00:00,-5.300000000000001,0,0.6000000000000001,spring,0.0
2647,2021-04-21 07:00:00+00:00,-5.4,0,0.6000000000000001,spring,0.0
2648,2021-04-21 08:00:00+00:00,-5.6000000000000005,0,0.6000000000000001,spring,0.0019230769230769232
2649,2021-04-21 09:00:00+00:00,-6.0,0,0.7000000000000001,spring,0.0019230769230769232
2650,2021-04-21 10:00:00+00:00,-6.2,0,0.8,spring,0.0019230769230769232
2651,2021-04-21 11:00:00+00:00,-6.300000000000001,0,0.8,spring,0.0019230769230769232
2652,2021-04-21 12:00:00+00:00,-5.9,0,1.1,spring,0.0019230769230769232
2653,2021-04-21 13:00:00+00:00,-3.3000000000000003,25,2.0,spring,0.0035714285714285718
2654,2021-04-21 14:00:00+00:00,-0.1,223,2.3000000000000003,spring,0.0019230769230769232
2655,2021-04-21 15:00:00+00:00,2.3000000000000003,215,2.0,spring,0.0
2656,2021-04-21 16:00:00+00:00,3.7,336,2.2,spring,0.0
2657,2021-04-21 17:00:00+00:00,4.5,337,2.7,spring,0.0
2658,2021-04-21 18:00:00+00:00,4.9,529,2.9000000000000004,spring,0.0
2659,2021-04-21 19:00:00+00:00,5.2,710,3.0,spring,0.0019230769230769232
2660,2021-04-21 20:00:00+00:00,5.0,438,3.0,spring,0.038071428571428576
2661,2021-04-21 21:00:00+00:00,4.7,406,3.0,spring,0.007352941176470588
2662,2021-04-21 22:00:00+00:00,4.1000000000000005,343,3.2,spring,0.1761875
2663,2021-04-21 23:00:00+00:00,3.3000000000000003,126,3.4000000000000004,spring,0.4298461538461539
2664,2021-04-22 00:00:00+00:00,2.3000000000000003,34,3.2,spring,0.5275384615384616
2665,2021-04-22 01:00:00+00:00,-0.1,24,2.0,spring,0.17584615384615385
2666,2021-04-22 02:00:00+00:00,-2.2,0,1.3,spring,0.21771428571428572
2667,2021-04-22 03:00:00+00:00,-2.9000000000000004,0,1.1,spring,0.005357142857142858
2668,2021-04-22 04:00:00+00:00,-2.9000000000000004,0,1.2000000000000002,spring,0.0038461538461538464
2669,2021-04-22 05:00:00+00:00,-3.0,0,1.4,spring,0.0
2670,2021-04-22 06:00:00+00:00,-3.3000000000000003,0,1.6,spring,0.0
